Timespan, 1950-2100
Scenario, fullstop;2025
Used parameters below
f_MP, 0.14
f_shelf, 0.08
f_ocean, 0.92
M_P_discard, 4214.0
M_MP_discard, 686.0000000000001
M_sMP_discard, 500
M_P_SurfOcean, 0.23
M_MP_SurfOcean, 0.036
M_sMP_SurfOcean, 0.0028
M_MPsMP_DeepOcean, 80
M_sMP_atmo, 0.0036
M_sMP_soil, 29
M_P_beach, 1.32
M_MP_beach, 0.52
M_P_ShelfSed, 50.6
M_MP_ShelfSed, 65.3
M_Incinerated, 800
M_recycled, 750
F_river_tot, 10
F_sMP_oce_to_atm, 8.6
F_sMP_atm_to_oce, 7.6
F_sMP_atm_to_soil, 1.15
F_sMP_DiscInuse_to_atm, 0.183
LB19, 0.03
k_SurfOce_P_to_MP, 0.03
k_SurfOce_MP_to_sMP, 0.03
k_beach_P_to_MP, 0.03
k_beach_MP_to_sMP, 0.03
k_DeepOce_MP_to_sMP, 0.03
CF1, 1
k_Disc_P_to_MP, 0.03
k_Disc_MP_to_sMP, 0.03
k_P_surf_to_deep_oce, 0
k_MP_surf_to_deep_oce, 196
k_sMP_surf_to_deep_oce, 32.5
f_P_river, 0.5
f_MPsMP_river, 0.5
k_P_Disc_to_river, 0.0011865211200759373
k_MP_Disc_to_river, 0.007288629737609328
k_sMP_Disc_to_river, 0.007288629737609328
k_Disc_sMP_to_atm, 0.000366
k_SurfOce_P_beach, 4.004
k_SurfOce_MP_beach, 4.004
k_SurfOce_P_ShelfSed, 1367
k_SurfOce_MP_ShelfSed, 196
k_SurfOce_sMP_ShelfSed, 32.5
k_DeepOce_MP_DeepSed, 0.00123
k_DeepOce_sMP_DeepSed, 0.000203
k_sMP_oce_to_atm, 3071.4285714285716
k_sMP_soil_to_atm, 0.000366
k_sMP_atm_to_oce, 2111.111111111111
k_sMP_atm_to_soil, 319.4444444444444
k_sMP_soil_to_oce, 0.007288629737609328
k_P_beached_to_oce, 0
k_MP_beached_to_oce, 0
###############
Data below
,Year,P_prod_tot,P_waste_tot,P_rec_tot,P_inc_tot,P_disc_tot,MP_disc_tot,P_use,P_disc,MP_disc,sMP_disc,P_SurfOce,MP_SurfOce,sMP_SurfOce,MP_DeepOce,sMP_DeepOce,sMP_atm,sMP_soil,P_beach,MP_beach,sMP_beach,P_ShelfSed,MP_ShelfSed,sMP_ShelfSed,MP_DeepSed,sMP_DeepSed
1176,2067.6,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,804.4339929011529,1255.7172777785063,2428.5424581324482,0.008419673903577372,0.045759909459496574,0.05302256235779311,283.22420921638724,434.393917065179,0.06792694244168118,623.3468269104251,2.0095301791014406,8.306067487215085,10.774443955441448,162.82667378639326,59.24433908872567,4.717133699782409,15.678687130127063,2.260123656149637
1177,2067.7,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,801.929151025598,1253.4486528681691,2430.446518189448,0.008393456772080806,0.04567724202526521,0.053292289781563036,283.1641906968484,435.39390001324665,0.06778765757708047,625.0334479124787,2.0068715618927175,8.305480475263806,10.799361287213852,162.91860791041518,59.31602581099416,4.730979644890918,15.713520030079717,2.2689520025042382
1178,2067.8,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,799.4321087120558,1251.1809827550578,2432.342319472967,0.008367321275335278,0.045594609357032134,0.05348963487457178,283.1028713008744,436.39386810579043,0.06772461076001234,626.7213153846424,2.0042104433100407,8.304854210540208,10.824276799040321,163.01025577049822,59.38758293788816,4.744841890177482,15.748345467702656,2.277800648388596
1179,2067.9,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,796.9428416743181,1248.9142872042298,2434.2298711953254,0.008341267159147212,0.04551201217520475,0.05341436639130766,283.0402557171843,437.3938182042644,0.0679494869746146,628.4104107324981,2.0015468634330187,8.304188817237097,10.849190373348577,163.1016182580087,59.45901052448565,4.75872050144254,15.783163283276128,2.2866695934495285
1180,2068.0,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,794.4613257017646,1246.6485858345318,2436.109182620875,0.008315294170114182,0.04542945119486168,0.053418779911664126,282.9763486327995,438.3937440882885,0.06808983880539247,630.100750339515,1.9988808621196934,8.303484419581924,10.874101892939342,163.1926962615385,59.53030862699092,4.772615275269412,15.817973317657481,2.2955588372477536
1181,2068.1,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,791.9875366591734,1244.3838981194206,2437.980263065487,0.00828940205562292,0.04534692712578273,0.05340916022428465,282.91115473295235,439.39364205109086,0.06824474228902618,631.7923223667926,1.9962124790075781,8.302741141833929,10.89901124098594,163.28349066691197,59.60147730272497,4.786526225586472,15.85277541228029,2.304468379257798
1182,2068.2,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,789.5214504864759,1242.1202433877163,2439.843121896082,0.008263590563846759,0.045264440672476314,0.05356620992107902,282.84467870099786,440.39350686247315,0.06822315844531635,633.4851323510627,1.9935417535146118,8.301959108281215,10.92391830103451,163.3740023571955,59.67251661011776,4.800453232620816,15.8875694091543,2.3133982188684854
1183,2068.3,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,787.063043198509,1239.8576408243564,2441.6977685301736,0.008237859443743032,0.04518199253420687,0.053662429845689384,282.77692521832387,441.39333559398017,0.06826559995464615,635.1791599998172,1.9908687248401222,8.301138443237972,10.94882295700421,163.46423221270604,59.74342660870007,4.8143963755218575,15.922355150865355,2.3223483553831143
1184,2068.4,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,784.6122908848286,1237.5961094711924,2443.5442124353613,0.008212208445051132,0.04509958340502404,0.05379063233172193,282.70789896426413,442.39312353653827,0.06827394558833734,636.8744053009659,1.98819343196584,8.300279271041624,10.973725093186852,163.55418111101832,59.814207359094,4.828355577375224,15.957132480574495,2.3313187880197592
1185,2068.5,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,782.1691697094103,1235.3356682276876,2445.3824631289117,0.008186637318289367,0.04501721397378798,0.053830908054697424,282.63760461600975,443.3928671874152,0.06837496385819357,638.5708547857525,1.985515913656794,8.29938171605001,10.998624594247616,163.64384992697572,59.88485892300693,4.84233086493699,15.99190124201865,2.340309515911669
1186,2068.6,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,779.7336559104598,1233.0763358517097,2447.2125301772703,0.008161145814752985,0.044934884924198254,0.05378758474063996,282.5660468485247,444.39256236199617,0.06856407963416895,640.2685028558209,1.9828362084623117,8.298445902638644,11.023521345224683,163.7332395326971,59.955381363221896,4.856322204442224,16.026661279509792,2.3493205381074884
1187,2068.7,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,777.3057258001722,1230.8181309602678,2449.0344231956,0.008135733686511645,0.0448525969348208,0.05381605535059586,282.4932303344564,445.39220404344763,0.06867701133707287,641.9673534812893,1.9801543547169742,8.297471955197938,11.04841523152938,163.8223507975855,60.02577474358996,4.870329488532583,16.061412437934717,2.3583518535715755
1188,2068.8,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,774.88535576449,1228.56107203025,2450.8481518473327,0.008110400686406886,0.04477035067911464,0.053934337894422875,282.41915974405475,446.39178799903885,0.06869471044748815,643.6674019446025,1.9774703905415483,8.296459998130453,11.07330613894631,163.91118458833733,60.09603912902253,4.884352676806274,16.09615456275502,2.3674034611842862
1189,2068.9,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,772.4725222629205,1226.3051773992083,2452.6537258436865,0.008085146568050235,0.04468814682546061,0.053962575480702615,282.34383974508626,447.3913111191388,0.06880732216710309,645.3686310113154,1.9747843538439869,8.295410155848217,11.098193953633002,163.99974176894918,60.16617458548203,4.898391825298124,16.1308875000061,2.376475359742081
1190,2069.0,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,770.0672018282369,1224.0504652660295,2454.4511549432536,0.008059971085820041,0.044605986037185824,0.05415299298849322,282.2672750027506,448.3907678871781,0.06874819403705916,647.0710508019133,1.9720962823203003,8.294322552770037,11.123078562120545,164.0880232007286,60.23618117997595,4.912446779518257,16.165611096297763,2.385567547958188
1191,2069.1,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,767.6693710662947,1221.7969536917158,2456.240448951522,0.008034873994859588,0.04452386897259206,0.05416871915423163,282.18947017959755,449.39015610195617,0.06887346715386505,648.7746341585826,1.9694062134555461,8.293197313318815,11.147959851313193,164.17602974230053,60.30605898054753,4.926517672046273,16.2003251988134,2.394680024462525
1192,2069.2,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,765.2790066557944,1219.5446606001058,2458.021617720427,0.008009855051074601,0.04444179628498201,0.05416822216568658,282.1104299354461,450.38947080083426,0.06901560881392643,650.4793852822361,1.9667141845247544,8.292034561918882,11.172837708488466,164.2637622496165,60.375808056268326,4.940604394113495,16.235029655309624,2.4038127878022584
1193,2069.3,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,762.8960853480446,1217.293603778592,2459.794671147929,0.007984914011130745,0.04435976862268553,0.05412032942072288,282.03015892730065,451.38870809812903,0.0692075749166146,652.1852963782222,1.9640202325938467,8.290834422993395,11.197712021297246,164.35122157596342,60.44542847723074,4.954706929376825,16.269724314116285,2.4129658364419817
1194,2069.4,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,760.5205839667751,1215.043800878886,2461.5596191775217,0.007960050632451712,0.04427778662908745,0.054304440982505406,281.94866180927477,452.38786238206336,0.06915398335587365,653.8923793162503,1.9613243945206202,8.289597020961772,11.222582677763384,164.43840857196966,60.51492031453888,4.968825110177368,16.304409024135342,2.4221391687639486
1195,2069.5,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,758.1524794078524,1212.7952694176818,2463.3164717978516,0.007935264673216211,0.04419585094265177,0.05444496579265791,281.8659432325078,453.3869311651114,0.0691461896883329,655.6006108464887,1.9586267069555932,8.288322480237017,11.247449566284278,164.52532408561603,60.58428364030278,4.982959039308428,16.33908363484149,2.4313327830684286
1196,2069.6,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,755.7917486390943,1210.5480267774067,2465.065239042234,0.007910555892356017,0.04411396219694907,0.054487929968198706,281.7820078450863,454.3859107321258,0.06924125537688362,657.3099817533014,1.9559272063429805,8.287010925223244,11.272312575630462,164.6119689622431,60.65351852762938,4.997108711593867,16.373747996281228,2.440546677573995
1197,2069.7,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,753.4383687000353,1208.3020902069375,2466.8059309882474,0.007885924049553556,0.04403212102068251,0.05463650735093347,281.6968602919678,455.3847959412334,0.06922438482682566,659.0204991041103,1.9532259289216025,8.2856624803131,11.297171594945672,164.69834404455852,60.7226250506153,5.011273996575266,16.408401959072517,2.4497808504178606
1198,2069.8,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,751.0923167016952,1206.0574768222934,2468.538557757282,0.007861368905239448,0.043950328037713156,0.05454991588317314,281.61050521489966,456.38358471294674,0.06945585364853071,660.7321355453299,1.9505229107257822,8.284277269885234,11.322026513746904,164.78445017264693,60.791603284339494,5.0254550288697875,16.44304537440466,2.4590352996560445
1199,2069.9,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,748.7535698263954,1203.8142036073862,2470.2631295140995,0.007836890220590607,0.043868583867087335,0.054528001924982104,281.5229472523469,457.3822713921278,0.06961866388279701,662.4449042780485,1.9478181875863085,8.282855418301812,11.346877221923892,164.87028818397542,60.860453304854374,5.039651630952139,16.477678094037184,2.468310023263743
1200,2070.0,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,746.4221053274762,1201.572287414668,2471.979656466434,0.007812487757527267,0.04378688912306019,0.05458065351181124,281.43419103941073,458.38085196270265,0.06970236206019384,664.1588001586417,1.9451117951312666,8.281397049906023,11.371723609739835,164.95585891340465,60.92917518918023,5.0538637666066,16.512299970300422,2.477605019135668
1201,2070.1,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,744.0979005291174,1199.3317449658705,2473.6881488645513,0.007788161278711103,0.04370524441512265,0.05480463950486777,281.3442412077568,459.379321935955,0.06960464414045664,665.873823549988,1.942403768786997,8.279902289019681,11.396565567830796,165.04116319319547,60.9977690152964,5.068091357302801,16.54691085609449,2.4869202850862497
1202,2070.2,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,741.7809328261045,1197.092592852693,2475.388617000819,0.007763910547542802,0.0436236503480265,0.05491412481933098,281.2531023855396,460.37767898135473,0.06962769569877106,667.5899506064897,1.9396941437789803,8.278371259940686,11.421402987205733,165.1262018530176,61.06623486213427,5.082334510964053,16.581510604888877,2.49625581884987
1203,2070.3,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,739.4711796836019,1194.8548475374857,2477.081071209296,0.007739735328159669,0.04354210752180931,0.054917905005937816,281.1607791973258,461.3759191315642,0.06976221824866571,669.3071761381956,1.9369829551327216,8.27680408694067,11.4462357592466,165.2109757199571,61.134572809569946,5.096593191968366,16.616099070722417,2.505611618081329
1204,2070.4,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,737.1686186369744,1192.6185253539875,2478.7655218652953,0.007715635385433773,0.043460616531821254,0.05492889606016746,281.0672762640256,462.3740378499644,0.0698888369750762,671.0255015528733,1.9342702376746934,8.275200894262602,11.471063775707767,165.29548561852368,61.20278293841597,5.110867313979202,16.65067610820197,2.514987680355938
1205,2070.5,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,734.8732272915059,1190.3836425079458,2480.441979384996,0.0076916104849689875,0.04337917796874777,0.05487818541623504,280.9725982028144,463.37203163303536,0.0700804065628558,672.7449167575633,1.9315560260331488,8.273561806118394,11.49588692871666,165.37973237066112,61.27086533041554,5.125156879281829,16.685241572503053,2.5243840031699865
1206,2070.6,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,732.5849833222217,1188.1502150778554,2482.1104542250127,0.007667660393099152,0.043297792418636454,0.054850772422834385,280.8767496270654,464.36989612895184,0.07024706573250934,674.4654214085398,1.92884035463906,8.271886946686513,11.52070511077314,165.46371679575293,61.33882006823411,5.139461815185401,16.71979531936869,2.5338005839409443
1207,2070.7,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,730.3038644736632,1185.918259015614,2483.7709568819837,0.007643784876885696,0.043216460462921005,0.05513191229626178,280.7797351462759,465.3676258778841,0.07008724232551888,676.1870278445863,1.9261232577269867,8.270176440109685,11.545518214749578,165.54743971063183,61.40664723545239,5.15378195144101,16.754337205109127,2.54323742000779
1208,2070.8,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,728.029848559661,1183.6877901472042,2485.4234978921672,0.00761998370411527,0.043135182678445946,0.055170839376025085,280.68155936599504,466.3652201189351,0.0701832070331846,677.9096954981499,1.9234047693359428,8.268430410492563,11.570326133890823,165.63090192958697,61.47434691655963,5.168117525193467,16.788867086601506,2.5526945086311237
1209,2070.9,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,725.7629134631604,1181.4588241734023,2487.068087831017,0.007596256643297921,0.0430539596374926,0.05540738829895559,280.58222688775936,467.36267255434853,0.07006996604585651,679.6334465073488,1.9206849233103214,8.266648981899445,11.595128761813632,165.71410426437123,61.541919196944896,5.182468290914882,16.823384821288677,2.5621718469936763
1210,2071.0,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,723.5030371359419,1179.231376670393,2488.7047373128103,0.007572603463664158,0.04297279190780145,0.05532072630425504,280.4817423090159,468.3599822837662,0.07029814494062213,681.3582422148053,1.9179637533006897,8.264832278351946,11.619925992507236,165.79704752421063,61.60936416289212,5.19683447120872,16.85789026717971,2.571669432200429
1211,2071.1,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,721.2501975984512,1177.0054630904815,2490.333456990217,0.007549023935163195,0.04289168005259804,0.05526163955694494,280.38011022305847,469.357143536691,0.0704968921239723,683.0840991382138,1.9152412927647124,8.262980423826775,11.64471772033274,165.87973251581107,61.67668190157146,5.211215863982923,16.892383282848822,2.581187261279133
1212,2071.2,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,719.0043729395735,1174.781098762745,2491.954257553915,0.007525517828460559,0.04281062463061675,0.055180022878670035,280.2773352189591,470.35415280319575,0.07071917908866489,684.8110084296113,1.9125175749679997,8.261093542253471,11.66950384002311,165.96216004336694,61.743872501032826,5.225612462512288,16.92686372743489,2.5907253311803538
1213,2071.3,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,716.7655413164114,1172.558298893688,2493.5671497321964,0.0075020849149357825,0.042729626196124755,0.05526914732701505,280.1734218814976,471.35100522366054,0.0707606795136016,686.538976652925,1.9097926329849548,8.259171757512199,11.694284246683164,166.04433090856875,61.810936050198855,5.24002414150342,16.961331460641134,2.600283638777948
1214,2071.4,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,714.5336809541103,1170.3370785679474,2495.172144290531,0.007478724966680583,0.042648685298947574,0.0556397976598037,280.0683747910988,472.3476964147662,0.0705042717512136,688.268005159202,1.907066499699687,8.257215193431538,11.719058835788925,166.1262459106093,61.877872638857006,5.25445081587927,16.995786342733986,2.6098621808690985
1215,2071.5,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,712.3087701455885,1168.1174527488815,2496.76925203124,0.007455437756496016,0.04256780248449065,0.05560779485919234,279.96219852376356,473.34422646199107,0.07067327135889674,689.9980449919791,1.904339207806785,8.255223973786295,11.743827503188156,166.2079058461943,61.94468235765427,5.2688927879520016,17.030228234543447,2.6194609541747136
1216,2071.6,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,710.0907872513657,1165.899436279268,2498.3584837930557,0.007432223057890704,0.042486978293764736,0.05573268588473172,279.8548976510032,474.34058849545994,0.07067612444656002,691.7291259217003,1.9016107898122236,8.25319822229533,11.768590145099758,166.28931150954807,62.011365298089025,5.283349754020898,17.064656997461956,2.6290799553399755
1217,2071.7,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,707.8797106993446,1163.6830438819409,2499.939850450757,0.00740908064507853,0.042406213263409195,0.055608467785806144,279.7464767397757,475.3367810699653,0.07094205831220729,693.4612166144464,1.8988812780341935,8.251138062619411,11.7933466581137,166.37046369242194,62.077921552504584,5.297821880896991,17.09907249344393,2.638719180934197
1218,2071.8,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,705.6755189845858,1161.4682901604392,2501.513362914769,0.007386010292976295,0.04232550792571546,0.05565246575404009,279.6369403524217,476.3327981406976,0.07102987619063127,695.194337855106,1.8961507046039359,8.249043618359094,11.81809693919096,166.45136318410246,62.14435121408266,5.3123089342282,17.1334745850055,2.6483786274515264
1219,2071.9,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,703.4781906691424,1159.2551895996776,2503.079032130771,0.007363011777201983,0.04224486280865166,0.0557513322783945,279.5262930465998,477.3286366505738,0.07105940950062578,696.9284768488386,1.893419101466631,8.246915013052597,11.84284088566288,166.53201077141733,62.21065437683521,5.326810938269715,17.167863135223097,2.6580582913107724
1220,2072.0,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,701.2877043817928,1157.0437565665402,2504.6368690793497,0.007340084874071961,0.042164278435884196,0.05586145532998467,279.41453937522414,478.3242931657707,0.07107676517945917,698.6636252226682,1.8906865003821633,8.244752370173737,11.867578395231655,166.61240723874508,62.276831135599565,5.341327883320818,17.202238007733936,2.6677581688560834
1221,2072.1,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,699.1040388178704,1154.8340053105505,2506.186884775583,0.007317229360599202,0.042083755326802086,0.055982589911315106,279.3016838864021,479.31976402345344,0.0710822024587446,700.3997773565462,1.8879529329260025,8.242555813129794,11.89230936596972,166.69255336802183,62.342881586030586,5.355859738573503,17.236599066734836,2.6774782563570474
1222,2072.2,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,696.9271727390453,1152.6259499645055,2507.7290902686877,0.007294445014490994,0.0420032939965402,0.05597462182418783,279.1877311233711,480.3150463585611,0.07122385055462441,702.1369187858445,1.885218430490022,8.240325465259517,11.917033696319574,166.77244993874865,62.40880582459408,5.370406541399118,17.27094617698169,2.687218550008976
1223,2072.3,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,694.7570849731105,1150.419604545087,2509.2634966416344,0.0072717316141467135,0.04192289495600146,0.055961335679505286,279.0726856244381,481.31013584121945,0.07137084436618207,703.8750517570053,1.8824830242833155,8.238061449831012,11.941751285093787,166.85209772800007,62.47460394856069,5.384968200602689,17.3052792037891,2.696979045933333
1224,2072.4,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,692.5937544138152,1148.2149829535438,2510.790115010757,0.0072490889386560625,0.041842558711881694,0.05600967401077831,278.95655192292173,482.3050284740337,0.07145241234562516,705.6141749269324,1.879746745333069,8.235763890039854,11.966462031474267,166.9314975104295,62.54027605599796,5.399544652711737,17.3395980130291,2.7067597401777546
1225,2072.5,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,690.4371600205985,1146.0120989762527,2512.3089565254154,0.007226516767796295,0.04176228576669014,0.0559974042053028,278.8393345470875,483.2997213336505,0.07159777926824883,707.3542749873328,1.8770096244853056,8.233432909006906,11.991165835012731,167.01065005827942,62.60582224576537,5.414135926459477,17.37390247113143,2.716560628716583
1226,2072.6,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,688.2872808184262,1143.8109662853778,2513.8200323676097,0.0072040148820305145,0.041682076618773434,0.056266792399217676,278.721038020092,484.294208907763,0.07144510095756686,709.0953680375713,1.8742716924057532,8.23106862977649,12.015862595630052,167.08955614138742,62.67124261750691,5.428741824265908,17.40819244508241,2.7263817074511065
1227,2072.7,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,686.1440958975759,1141.6115984394924,2515.3233537516085,0.007181583062505402,0.041601931762338264,0.05631068629685424,278.6016668599223,485.288490457842,0.07153054000706902,710.837416423175,1.8715329795806501,8.228671175314286,12.040552213616111,167.16821652719403,62.736537271644835,5.443362562476753,17.442467802424357,2.7362229722096116
1228,2072.8,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,684.0075844134219,1139.4140088841787,2516.8189319235967,0.007159221091048986,0.041521851687473264,0.056320301376363076,278.48122557933823,486.28256134586513,0.07165194328409409,712.5804266996208,1.8687935163175342,8.226240668505472,12.065234589629652,167.24663198075027,62.80170630937312,5.457998017166577,17.476728411255113,2.746084418748035
1229,2072.9,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,681.8777255862775,1137.218210952685,2518.306778161287,0.007136928750168988,0.041441836880172965,0.056311641162654344,278.359718685816,487.2764179295238,0.07179239206505884,714.3243943409996,1.8660533327461095,8.223777232152784,12.08990962469765,167.32480326472424,62.86674983265019,5.472648149812035,17.510974140226818,2.7559660427498804
1230,2073.0,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,679.7544987011263,1135.0242178664798,2519.786903773603,0.007114705823049997,0.041361887822357925,0.05636137531387858,278.2371506814885,488.27005624045637,0.07187083127749296,716.069318669474,1.8633124588189693,8.221280988974534,12.114577220215697,167.40273113941006,62.93166794419432,5.487312892355012,17.545204858546196,2.7658678398268264
1231,2073.1,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,677.6378831074675,1132.8320427358958,2521.2593201002887,0.007092552093551864,0.041282004991898276,0.05645976075200153,278.1135260630918,489.26347280839894,0.07189756155820816,717.8151935462329,1.8605709243124464,8.218752061602776,12.13923727794726,167.4804163627342,62.99646074747587,5.501992218870373,17.579420435973226,2.7757898055187886
1232,2073.2,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,675.527858219101,1130.6416985607352,2522.7240385115606,0.007070467346207454,0.04120218886263574,0.05655249447918688,277.988849321906,490.25666442664277,0.07192999237686001,719.562010020502,1.8578287588274027,8.216190572581391,12.16388970002361,167.557859690263,63.06112834671132,5.516686125172358,17.613620742820633,2.7857319352942596
1233,2073.3,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,673.4244035139158,1128.453198230859,2524.181070407762,0.007048451366220415,0.04112243990440514,0.05675321798660745,277.86312494370225,491.2496269612232,0.07184798197410161,721.3097697795789,1.8550859917900107,8.213596644364202,12.188534388943609,167.6350618752106,63.125670846857375,5.531394525266814,17.647805649953394,2.7956942245506813
1234,2073.4,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,671.327498533734,1126.2665545268228,2525.630427218983,0.007026503939463565,0.04104275858305753,0.056656286359828334,277.7363574086892,492.24235920189454,0.07208037915965208,723.0584416520379,1.852342652452587,8.2109703993132,12.213171247573019,167.71202366844463,63.190088353603336,5.546117586221366,17.68197502878746,2.8056766686143937
